Timestamp,x_err,y_err,x_out,y_out,a_theta,b_theta,c_theta
1780996126.686432,-21.296,-1.143,-0.023,-0.002,253.267,262.672,258.471
1780996126.688095,-18.93,-0.929,-0.02,-0.002,254.001,261.926,258.372
1780996126.703777,-14.479,-1.286,-0.014,-0.002,255.106,260.565,258.486
1780996126.717959,-10.592,-1.5,-0.009,-0.002,256.062,259.47,258.546
1780996126.729616,-8.282,-1.714,-0.005,-0.003,256.705,258.717,258.625
1780996126.744789,-5.859,-1.429,-0.001,-0.002,257.486,258.046,258.497
1780996126.7598011,0.789,-1.214,0.008,-0.002,259.454,256.223,258.394
1780996126.7748082,3.155,-1.0,0.011,-0.001,260.056,255.748,258.302
1780996126.785995,4.507,-0.714,0.012,-0.001,260.465,255.484,258.184
1780996126.800842,10.366,-0.214,0.021,0.0,262.287,254.044,257.989
1780996126.8162339,12.789,0.071,0.023,0.001,262.955,253.571,257.883
1780996126.8270988,15.775,0.286,0.027,0.001,263.84,252.898,257.81
1780996126.84206,19.437,0.786,0.032,0.002,264.93,252.176,257.634
1780996126.857077,22.704,0.929,0.035,0.002,265.831,251.493,257.606
1780996126.8690932,25.859,1.5,0.039,0.003,266.834,250.915,257.398
1780996126.908949,27.887,1.643,0.042,0.003,267.431,250.497,257.367
1780996126.9093828,29.746,2.071,0.044,0.003,268.047,250.182,257.216
1780996126.90977,32.507,2.643,0.047,0.004,269.105,249.609,257.013
1780996126.9245582,34.873,3.357,0.051,0.005,270.042,249.193,256.752
1780996126.939492,34.873,3.357,0.051,0.005,270.042,249.193,256.752
1780996126.9506629,40.0,4.643,0.058,0.007,272.412,248.049,256.282
1780996126.965277,41.521,5.5,0.06,0.009,272.998,247.931,255.998
1780996126.980393,42.817,5.429,0.061,0.008,273.421,247.619,256.055
1780996126.9916532,45.183,5.714,0.064,0.009,274.297,247.143,255.992
1780996127.00657,46.93,6.357,0.066,0.01,275.017,246.903,255.78
1780996127.017749,48.056,5.786,0.067,0.008,274.937,246.704,256.062
1780996127.03328,49.014,6.0,0.068,0.009,275.352,246.525,255.99
1780996127.0478668,50.085,6.214,0.069,0.009,275.577,246.431,255.95
1780996127.0597508,50.704,6.429,0.069,0.009,275.644,246.433,255.903
1780996127.074647,50.761,6.429,0.068,0.009,275.425,246.531,255.935
1780996127.089565,50.817,6.5,0.068,0.009,275.347,246.584,255.926
1780996127.1284401,50.873,6.714,0.068,0.009,275.296,246.667,255.865
1780996127.12891,50.31,6.286,0.066,0.008,274.788,246.804,256.046
1780996127.1306481,49.634,5.929,0.065,0.008,274.314,246.957,256.193
1780996127.142069,48.732,5.786,0.063,0.007,273.83,247.201,256.246
1780996127.156851,47.437,4.786,0.061,0.006,272.972,247.398,256.623
1780996127.171956,46.31,4.786,0.06,0.006,272.501,247.712,256.6
1780996127.182855,44.282,3.643,0.056,0.004,271.386,248.067,257.011
1780996127.197948,44.282,3.643,0.056,0.004,271.386,248.067,257.011
1780996127.2128682,42.141,3.286,0.053,0.004,270.442,248.592,257.124
1780996127.224467,39.493,2.571,0.049,0.003,269.224,249.201,257.379
1780996127.239573,37.69,1.929,0.046,0.002,268.449,249.55,257.602
1780996127.2545888,36.394,2.071,0.045,0.002,268.118,249.876,257.502
1780996127.266079,33.746,1.286,0.041,0.001,267.081,250.402,257.763
1780996127.280895,31.042,0.357,0.037,-0.0,266.017,250.92,258.083
1780996127.29599,28.507,0.357,0.034,-0.0,265.281,251.544,258.024
1780996127.307265,26.423,-0.143,0.031,-0.001,264.521,251.99,258.198
1780996127.3454678,22.817,-0.357,0.026,-0.001,263.352,252.91,258.237
1780996127.345951,19.887,-0.929,0.022,-0.002,262.398,253.543,258.425
1780996127.351984,17.239,-1.071,0.018,-0.002,261.572,254.235,258.454
1780996127.3637471,13.972,-1.214,0.014,-0.002,260.651,255.047,258.466
1780996127.3789508,11.887,-1.357,0.011,-0.002,260.068,255.548,258.5
1780996127.394048,9.859,-1.143,0.009,-0.002,259.589,256.103,258.388
1780996127.405231,6.028,-1.357,0.004,-0.002,258.497,257.092,258.447
1780996127.4204102,2.592,-1.571,-0.001,-0.002,257.56,257.954,258.515
1780996127.435411,-0.845,-2.071,-0.005,-0.003,256.583,258.772,258.697
1780996127.450142,-1.859,-1.929,-0.007,-0.003,256.368,259.065,258.628
1780996127.461524,-6.141,-1.714,-0.013,-0.002,255.277,260.338,258.524
1780996127.4763892,-9.183,-1.714,-0.017,-0.002,254.365,261.356,258.518
1780996127.491263,-11.437,-1.5,-0.02,-0.002,253.9,261.987,258.424
1780996127.5059829,-14.592,-1.357,-0.024,-0.002,253.13,262.952,258.363
1780996127.5173068,-16.62,-1.357,-0.027,-0.002,252.588,263.603,258.362
1780996127.53233,-20.451,-0.5,-0.032,-0.0,251.872,264.87,258.019
1780996127.571729,-23.155,0.0,-0.036,0.001,251.321,265.792,257.829
1780996127.572138,-25.634,0.286,-0.038,0.001,250.9,266.438,257.747
1780996127.573069,-28.0,0.571,-0.041,0.001,250.398,267.224,257.649
1780996127.58796,-29.69,0.929,-0.043,0.002,250.119,267.748,257.529
1780996127.602941,-30.535,1.214,-0.044,0.002,249.994,268.047,257.426
1780996127.617762,-33.239,1.714,-0.048,0.003,249.42,269.065,257.256
1780996127.629441,-33.239,1.714,-0.048,0.003,249.42,269.065,257.256
1780996127.644137,-36.958,2.857,-0.053,0.005,248.668,270.712,256.833
1780996127.659306,-36.958,2.857,-0.053,0.005,248.668,270.712,256.833
1780996127.67026,-39.606,3.571,-0.057,0.006,248.083,271.964,256.568
1780996127.68532,-39.831,4.0,-0.057,0.007,248.184,271.998,256.428
1780996127.700015,-41.859,5.0,-0.06,0.008,247.921,272.875,256.096
1780996127.715064,-42.31,5.357,-0.059,0.009,247.998,272.86,256.02
1780996127.7262568,-42.93,5.643,-0.06,0.009,247.928,273.089,255.938
1780996127.74119,-43.38,5.714,-0.06,0.009,247.974,272.93,255.997
1780996127.756094,-43.437,6.143,-0.059,0.009,248.123,272.869,255.874
1780996127.7956932,-43.493,6.143,-0.059,0.009,248.142,272.805,255.897
1780996127.796066,-43.211,6.071,-0.058,0.009,248.302,272.438,255.979
1780996127.797079,-42.817,6.357,-0.057,0.009,248.51,272.228,255.896
1780996127.8122082,-41.803,6.429,-0.055,0.009,248.858,271.675,255.908
1780996127.823881,-40.845,6.429,-0.053,0.009,249.148,271.195,255.937
1780996127.83906,-40.338,6.0,-0.052,0.008,249.212,270.849,256.121
1780996127.853985,-38.761,5.929,-0.049,0.008,249.645,270.159,256.16
1780996127.8650901,-37.465,5.786,-0.047,0.008,249.982,269.592,256.22
1780996127.880246,-35.944,5.643,-0.045,0.007,250.35,268.999,256.276
1780996127.895325,-34.592,5.5,-0.043,0.007,250.685,268.46,256.332
1780996127.910249,-32.732,5.214,-0.04,0.007,251.144,267.697,256.44
1780996127.921597,-30.535,4.786,-0.037,0.006,251.637,266.856,256.589
1780996127.936681,-28.169,4.571,-0.034,0.006,252.217,266.03,256.65
1780996127.951782,-25.915,4.286,-0.031,0.005,252.735,265.262,256.745
1780996127.9630778,-23.549,4.286,-0.027,0.006,253.332,264.543,256.728
1780996127.978268,-21.69,4.0,-0.025,0.005,253.768,263.897,256.831
1780996128.016382,-20.113,3.786,-0.023,0.005,254.123,263.394,256.903
1780996128.016799,-16.676,3.071,-0.018,0.004,254.925,262.178,257.162
1780996128.01968,-13.803,2.5,-0.014,0.003,255.574,261.247,257.351
1780996128.03459,-10.986,1.857,-0.01,0.002,256.256,260.263,257.579
1780996128.049721,-10.197,1.5,-0.009,0.001,256.376,260.002,257.705
1780996128.060947,-6.479,1.286,-0.004,0.001,257.367,258.933,257.736
1780996128.0759602,-3.211,0.643,0.0,0.0,258.119,257.96,257.947
1780996128.091014,-0.113,0.571,0.004,0.0,258.943,257.168,257.927
1780996128.102313,3.042,0.5,0.009,0.0,259.796,256.367,257.914
1780996128.11719,5.239,0.571,0.011,0.001,260.428,255.826,257.864
1780996128.1324558,8.113,0.5,0.015,0.001,261.196,255.125,257.865
1780996128.144396,11.099,0.286,0.019,0.0,261.989,254.364,257.925
1780996128.159322,12.676,0.214,0.021,0.0,262.382,254.008,257.94
1780996128.1742358,15.437,0.214,0.024,0.0,263.16,253.354,257.93
1780996128.1855109,18.085,0.071,0.028,0.0,263.886,252.716,257.968
1780996128.200208,20.62,0.143,0.032,0.0,264.817,251.996,257.93
1780996128.2408268,22.479,-0.643,0.034,-0.001,265.164,251.445,258.236
1780996128.241246,23.887,-0.357,0.036,-0.001,265.59,251.229,258.105
1780996128.2415848,27.042,0.286,0.04,0.001,266.821,250.537,257.83
1780996128.256005,28.62,0.214,0.042,0.001,267.234,250.206,257.856
1780996128.2671309,29.972,0.143,0.044,0.0,267.677,249.858,257.882
1780996128.282256,32.62,0.214,0.047,0.001,268.479,249.309,257.852
1780996128.297246,34.254,0.429,0.049,0.001,268.925,249.074,257.76
1780996128.308935,35.775,0.429,0.05,0.001,269.31,248.811,257.755
1780996128.324034,36.113,0.286,0.05,0.001,269.334,248.743,257.815
1780996128.339068,37.634,0.571,0.052,0.001,269.824,248.5,257.708
1780996128.350164,39.211,0.929,0.054,0.002,270.393,248.232,257.574
1780996128.3656042,40.225,1.071,0.055,0.002,270.683,248.078,257.529
1780996128.380436,40.563,1.071,0.055,0.002,270.71,248.052,257.538
1780996128.391742,41.183,1.429,0.056,0.002,270.93,248.022,257.406
1780996128.406652,41.634,1.5,0.056,0.002,271.02,247.974,257.393
1780996128.421587,41.69,2.071,0.056,0.003,271.092,248.112,257.18
1780996128.460885,41.634,1.929,0.055,0.003,270.966,248.131,257.253
1780996128.461298,41.465,1.857,0.055,0.003,270.809,248.193,257.3
1780996128.4625049,41.183,2.143,0.054,0.003,270.723,248.337,257.201
1780996128.4742882,41.239,2.143,0.054,0.003,270.74,248.321,257.207
1780996128.489205,41.239,2.143,0.054,0.003,270.74,248.321,257.207
1780996128.504158,38.986,2.5,0.05,0.004,269.82,249.051,257.083
1780996128.515203,37.69,2.214,0.048,0.003,269.228,249.338,257.22
1780996128.530161,36.056,2.286,0.046,0.003,268.56,249.83,257.198
1780996128.5414112,34.986,2.143,0.044,0.003,268.104,250.101,257.26
1780996128.556643,33.07,1.786,0.041,0.002,267.358,250.515,257.407
1780996128.571564,31.38,1.286,0.039,0.002,266.708,250.823,257.604
1780996128.583095,29.296,1.643,0.036,0.002,266.059,251.451,257.457
1780996128.5978298,28.338,1.786,0.035,0.003,265.836,251.68,257.396
1780996128.6129742,26.592,2.214,0.032,0.003,265.365,252.207,257.224
1780996128.624419,25.521,2.286,0.031,0.003,265.086,252.449,257.202
1780996128.6392279,22.423,2.5,0.027,0.004,264.108,253.307,257.133
1780996128.6785479,20.789,2.5,0.024,0.004,263.538,253.776,257.14
1780996128.678957,19.775,2.714,0.023,0.004,263.273,254.077,257.059
1780996128.680303,16.056,2.429,0.017,0.004,262.049,255.008,257.194
1780996128.695227,13.915,2.5,0.014,0.004,261.348,255.66,257.168
1780996128.7064068,10.986,2.571,0.009,0.004,260.376,256.579,257.143
1780996128.72134,8.451,2.0,0.007,0.003,259.663,257.015,257.382
1780996128.736408,6.704,2.286,0.005,0.003,259.307,257.477,257.263
1780996128.7472079,4.282,2.143,0.001,0.003,258.62,258.093,257.319
1780996128.762418,3.606,2.286,0.001,0.003,258.513,258.26,257.259
1780996128.777219,0.282,2.571,-0.004,0.004,257.606,259.294,257.147
1780996128.789006,-2.592,2.714,-0.009,0.004,256.741,260.259,257.091
1780996128.804016,-5.07,2.5,-0.012,0.004,256.087,260.865,257.182
1780996128.819146,-8.0,2.714,-0.016,0.004,255.252,261.882,257.095
1780996128.8301702,-10.423,2.571,-0.019,0.004,254.663,262.486,257.154
1780996128.844922,-12.113,2.857,-0.021,0.004,254.401,262.915,257.041
1780996128.8596532,-14.592,2.571,-0.025,0.004,253.641,263.682,257.156
1780996128.898592,-15.268,2.714,-0.025,0.004,253.568,263.834,257.098
1780996128.89902,-18.93,3.429,-0.03,0.005,252.749,265.16,256.817
1780996128.9004622,-20.732,3.643,-0.032,0.005,252.436,265.636,256.747
1780996128.915318,-20.732,3.643,-0.032,0.005,252.436,265.636,256.747
1780996128.926348,-23.887,3.929,-0.037,0.006,251.703,266.699,256.647
1780996128.9414191,-23.887,3.929,-0.037,0.006,251.703,266.699,256.647
1780996128.956295,-27.38,4.071,-0.041,0.006,250.953,267.741,256.612
1780996128.967519,-28.676,4.571,-0.043,0.007,250.739,268.273,256.42
1780996128.9825048,-29.634,4.429,-0.043,0.006,250.606,268.357,256.5
1780996128.9975839,-30.93,4.357,-0.044,0.006,250.358,268.643,256.545
1780996129.012717,-32.169,4.786,-0.045,0.007,250.275,268.945,256.399
1780996129.0246139,-32.789,4.857,-0.045,0.007,250.283,268.943,256.392
1780996129.039478,-33.803,4.643,-0.046,0.006,250.079,269.1,256.495
1780996129.054375,-33.915,4.929,-0.046,0.007,250.182,269.093,256.387
1780996129.069377,-34.592,4.714,-0.046,0.007,250.036,269.172,256.485
1780996129.10964,-34.761,4.714,-0.046,0.006,250.065,269.12,256.494
1780996129.1100821,-34.704,4.929,-0.046,0.007,250.184,269.059,256.41
1780996129.110506,-34.648,4.714,-0.045,0.006,250.207,268.915,256.498
1780996129.12182,-34.648,4.5,-0.045,0.006,250.192,268.832,256.58
1780996129.13671,-34.423,4.429,-0.045,0.006,250.271,268.689,256.605
1780996129.151684,-33.521,4.214,-0.043,0.006,250.521,268.247,256.68
1780996129.166636,-32.901,4.071,-0.042,0.005,250.681,267.97,256.726
1780996129.177574,-32.113,3.643,-0.041,0.005,250.825,267.583,256.88
1780996129.192801,-32.113,3.643,-0.041,0.005,250.825,267.583,256.88
1780996129.207524,-29.239,3.357,-0.036,0.004,251.629,266.405,256.972
1780996129.2194781,-28.845,3.143,-0.036,0.004,251.664,266.277,257.04
1780996129.234377,-27.099,3.143,-0.033,0.004,252.16,265.655,257.028
1780996129.2493281,-26.254,2.929,-0.032,0.004,252.323,265.364,257.1
1780996129.2640681,-25.803,3.071,-0.031,0.004,252.461,265.266,257.035
1780996129.2751648,-22.93,2.857,-0.027,0.004,253.221,264.243,257.107
1780996129.290019,-22.93,2.857,-0.027,0.004,253.221,264.243,257.107
1780996129.329,-20.113,2.643,-0.023,0.004,253.995,263.232,257.182
1780996129.3293529,-17.803,2.143,-0.019,0.003,254.539,262.396,257.366
1780996129.330911,-15.718,1.571,-0.017,0.002,254.994,261.647,257.579
1780996129.345875,-14.535,2.0,-0.015,0.003,255.34,261.473,257.382
1780996129.3607821,-11.324,1.786,-0.01,0.002,256.24,260.413,257.452
1780996129.371742,-11.324,1.786,-0.01,0.002,256.24,260.413,257.452
1780996129.386919,-9.127,1.786,-0.007,0.002,256.915,259.703,257.445
1780996129.401887,-5.352,1.857,-0.002,0.003,257.948,258.687,257.396
1780996129.4131331,-2.873,1.857,0.002,0.003,258.63,258.016,257.385
1780996129.428092,-1.69,2.0,0.003,0.003,258.881,257.835,257.32
1780996129.44301,1.07,1.786,0.006,0.003,259.632,257.026,257.401
1780996129.4547079,2.31,2.0,0.008,0.003,259.929,256.836,257.308
1780996129.469792,5.859,1.857,0.012,0.003,260.906,255.869,257.367
1780996129.484829,7.606,2.071,0.015,0.003,261.406,255.501,257.278
1780996129.495897,9.408,2.0,0.017,0.003,261.88,255.052,257.304
1780996129.510676,10.761,2.143,0.018,0.003,262.229,254.797,257.25
1780996129.549356,11.831,2.214,0.02,0.003,262.561,254.534,257.221
1780996129.549749,14.423,2.714,0.023,0.004,263.476,253.944,257.018
1780996129.551637,17.296,3.071,0.027,0.005,264.359,253.324,256.896
1780996129.562818,19.437,3.0,0.03,0.005,264.985,252.775,256.94
1780996129.577579,20.451,3.357,0.031,0.005,265.267,252.669,256.811
1780996129.592502,20.451,3.357,0.031,0.005,265.267,252.669,256.811
1780996129.604002,23.155,3.786,0.035,0.006,266.262,252.034,256.653
1780996129.619095,23.155,3.786,0.035,0.006,266.262,252.034,256.653
1780996129.634051,25.69,4.071,0.038,0.006,267.147,251.444,256.56
1780996129.645358,26.817,3.857,0.039,0.006,267.341,251.203,256.664
1780996129.6602392,28.225,3.929,0.041,0.006,267.746,250.917,256.648
1780996129.675224,29.296,4.071,0.042,0.006,267.955,250.804,256.603
1780996129.686642,29.634,4.0,0.042,0.006,267.921,250.796,256.64
1780996129.701431,30.254,4.429,0.042,0.007,268.093,250.814,256.482
1780996129.716268,31.493,4.357,0.044,0.006,268.488,250.489,256.524
1780996129.727505,31.549,5.0,0.043,0.007,268.556,250.66,256.283
1780996129.765619,31.887,5.071,0.043,0.007,268.572,250.65,256.281
1780996129.765974,32.676,5.071,0.044,0.007,268.791,250.47,256.306
1780996129.769233,32.169,5.214,0.043,0.008,268.509,250.705,256.271
1780996129.7842402,32.394,5.071,0.043,0.007,268.528,250.634,256.334
1780996129.799388,31.775,5.071,0.042,0.007,268.213,250.852,256.346
1780996129.810372,31.606,4.929,0.042,0.007,268.088,250.887,256.406
1780996129.825388,31.211,5.143,0.041,0.007,267.971,251.049,256.323
1780996129.840706,30.31,4.714,0.04,0.007,267.497,251.242,256.495
1780996129.8518689,29.465,4.357,0.038,0.006,267.1,251.417,256.628
1780996129.866792,28.394,4.286,0.037,0.006,266.68,251.718,256.647
1780996129.881675,26.873,3.786,0.034,0.005,265.988,252.074,256.839
1780996129.89285,26.141,3.5,0.033,0.005,265.708,252.205,256.934
1780996129.907826,25.296,3.429,0.032,0.005,265.436,252.411,256.943
1780996129.919798,23.549,3.0,0.029,0.004,264.735,252.833,257.093
1780996129.934309,22.535,3.357,0.028,0.005,264.521,253.157,256.932
1780996129.949708,22.535,3.357,0.028,0.005,264.521,253.157,256.932
1780996129.9884748,19.493,3.071,0.023,0.004,263.44,253.962,257.031
1780996129.988877,17.803,2.571,0.021,0.003,262.801,254.328,257.22
1780996129.990169,16.169,2.286,0.019,0.003,262.252,254.714,257.315
1780996130.001329,16.169,2.286,0.019,0.003,262.252,254.714,257.315
1780996130.0162728,13.577,1.5,0.015,0.002,261.262,255.312,257.608
1780996130.0313768,10.817,1.643,0.011,0.002,260.443,256.146,257.52
1780996130.042499,8.62,1.071,0.008,0.001,259.799,256.563,257.71
1780996130.0575612,7.324,1.0,0.006,0.001,259.403,256.925,257.725
1780996130.0726311,5.183,1.571,0.004,0.002,259.015,257.561,257.462
1780996130.084333,3.324,1.0,0.001,0.001,258.477,257.879,257.672
1780996130.099336,2.085,1.143,-0.0,0.002,258.144,258.278,257.605
1780996130.114316,-0.056,1.286,-0.003,0.002,257.653,258.852,257.528
