Timestamp,x_parc,y_parc,x_out,y_out,a_pos,b_pos,c_pos
1780889624.668767,0.0,0.0,0.0,0.0,258.008,258.008,258.008
1780889624.703446,0.0,0.0,0.0,0.0,258.008,258.008,258.008
1780889624.703747,0.0,0.0,0.0,0.0,258.008,258.008,258.008
1780889624.703979,0.0,0.0,0.0,0.0,258.008,258.008,258.008
1780889624.718637,0.0,0.0,0.0,0.0,258.008,258.008,258.008
1780889624.729158,0.0,0.0,0.0,0.0,258.008,258.008,258.008
1780889624.7431529,0.0,0.0,0.0,0.0,258.008,258.008,258.008
1780889624.753807,0.0,0.0,0.0,0.0,258.008,258.008,258.008
1780889624.768277,0.0,0.0,0.0,0.0,258.008,258.008,258.008
1780889624.778888,0.0,0.0,0.0,0.0,258.008,258.008,258.008
1780889624.8404322,0.0,0.0,0.0,0.0,258.008,258.008,258.008
1780889624.840699,0.0,0.0,0.0,0.0,258.008,258.008,258.008
1780889624.840925,0.0,0.0,0.0,0.0,258.008,258.008,258.008
1780889624.841145,0.0,0.0,0.0,0.0,258.008,258.008,258.008
1780889624.842669,0.0,0.0,0.0,0.0,258.008,258.008,258.008
1780889624.85316,0.0,0.0,0.0,0.0,258.008,258.008,258.008
1780889624.867265,0.0,0.0,0.0,0.0,258.008,258.008,258.008
1780889624.877596,0.0,0.0,0.0,0.0,258.008,258.008,258.008
1780889624.8911748,0.0,0.0,0.0,0.0,258.008,258.008,258.008
1780889624.918337,0.0,0.0,0.0,0.0,258.008,258.008,258.008
1780889624.9186208,0.0,0.0,0.0,0.0,258.008,258.008,258.008
1780889624.926193,0.0,0.0,0.0,0.0,258.008,258.008,258.008
1780889624.9397519,0.0,0.0,0.0,0.0,258.008,258.008,258.008
1780889624.950012,0.0,0.0,0.0,0.0,258.008,258.008,258.008
1780889624.9636438,0.0,0.0,0.0,0.0,258.008,258.008,258.008
1780889624.9740539,0.0,0.0,0.0,0.0,258.008,258.008,258.008
1780889624.988263,0.0,0.0,0.0,0.0,258.008,258.008,258.008
1780889624.998511,0.0,0.0,0.0,0.0,258.008,258.008,258.008
1780889625.020282,0.0,0.0,0.0,0.0,258.008,258.008,258.008
1780889625.0227048,0.0,0.0,0.0,0.0,258.008,258.008,258.008
1780889625.036492,0.0,0.0,0.0,0.0,258.008,258.008,258.008
1780889625.046957,0.0,0.0,0.0,0.0,258.008,258.008,258.008
1780889625.060401,0.0,0.0,0.0,0.0,258.008,258.008,258.008
1780889625.070903,0.0,0.0,0.0,0.0,258.008,258.008,258.008
1780889625.084335,0.0,0.0,0.0,0.0,258.008,258.008,258.008
1780889625.09468,0.0,0.0,0.0,0.0,258.008,258.008,258.008
1780889625.108782,0.0,0.0,0.0,0.0,258.008,258.008,258.008
1780889625.119164,0.0,0.0,0.0,0.0,258.008,258.008,258.008
1780889625.1327958,0.0,0.0,0.0,0.0,258.008,258.008,258.008
1780889625.143002,0.0,0.0,0.0,0.0,258.008,258.008,258.008
1780889625.157314,0.0,0.0,0.0,0.0,258.008,258.008,258.008
1780889625.167708,0.0,0.0,0.0,0.0,258.008,258.008,258.008
1780889625.1811771,0.0,0.0,0.0,0.0,258.008,258.008,258.008
1780889625.191699,0.0,0.0,0.0,0.0,258.008,258.008,258.008
1780889625.205728,0.0,0.0,0.0,0.0,258.008,258.008,258.008
1780889625.216137,0.0,0.0,0.0,0.0,258.008,258.008,258.008
1780889625.239285,0.0,0.0,0.0,0.0,258.008,258.008,258.008
1780889625.239894,0.0,0.0,0.0,0.0,258.008,258.008,258.008
1780889625.25345,0.0,0.0,0.0,0.0,258.008,258.008,258.008
1780889625.263882,0.0,0.0,0.0,0.0,258.008,258.008,258.008
1780889625.278005,0.0,0.0,0.0,0.0,258.008,258.008,258.008
1780889625.288448,0.0,0.0,0.0,0.0,258.008,258.008,258.008
1780889625.30192,0.0,0.0,0.0,0.0,258.008,258.008,258.008
1780889625.312261,0.0,0.0,0.0,0.0,258.008,258.008,258.008
1780889625.326369,0.0,0.0,0.0,0.0,258.008,258.008,258.008
1780889625.336653,0.0,0.0,0.0,0.0,258.008,258.008,258.008
1780889625.350253,0.0,0.0,0.0,0.0,258.008,258.008,258.008
1780889625.360557,0.0,0.0,0.0,0.0,258.008,258.008,258.008
1780889625.374021,0.0,0.0,0.0,0.0,258.008,258.008,258.008
1780889625.3845508,0.0,0.0,0.0,0.0,258.008,258.008,258.008
1780889625.398742,0.0,0.0,0.0,0.0,258.008,258.008,258.008
1780889625.409125,0.0,0.0,0.0,0.0,258.008,258.008,258.008
1780889625.4227571,0.0,0.0,0.0,0.0,258.008,258.008,258.008
1780889625.433036,0.0,0.0,0.0,0.0,258.008,258.008,258.008
1780889625.462424,0.0,0.0,0.0,0.0,258.008,258.008,258.008
1780889625.463048,0.0,0.0,0.0,0.0,258.008,258.008,258.008
1780889625.471025,0.0,0.0,0.0,0.0,258.008,258.008,258.008
1780889625.481537,0.0,0.0,0.0,0.0,258.008,258.008,258.008
1780889625.49554,0.0,0.0,0.0,0.0,258.008,258.008,258.008
1780889625.506023,0.0,0.0,0.0,0.0,258.008,258.008,258.008
1780889625.519884,0.0,0.0,0.0,0.0,258.008,258.008,258.008
1780889625.5300732,0.0,0.0,0.0,0.0,258.008,258.008,258.008
1780889625.543541,0.0,0.0,0.0,0.0,258.008,258.008,258.008
1780889625.553709,0.0,0.0,0.0,0.0,258.008,258.008,258.008
1780889625.5678122,0.0,0.0,0.0,0.0,258.008,258.008,258.008
1780889625.5781472,0.0,0.0,0.0,0.0,258.008,258.008,258.008
1780889625.592551,0.0,0.0,0.0,0.0,258.008,258.008,258.008
1780889625.602473,0.0,0.0,0.0,0.0,258.008,258.008,258.008
1780889625.616389,0.0,0.0,0.0,0.0,258.008,258.008,258.008
1780889625.626772,0.0,0.0,0.0,0.0,258.008,258.008,258.008
1780889625.640238,0.0,0.0,0.0,0.0,258.008,258.008,258.008
1780889625.650736,0.0,0.0,0.0,0.0,258.008,258.008,258.008
1780889625.6841228,0.0,0.0,0.0,0.0,258.008,258.008,258.008
1780889625.6845272,0.0,0.0,0.0,0.0,258.008,258.008,258.008
1780889625.68838,0.0,0.0,0.0,0.0,258.008,258.008,258.008
1780889625.698729,0.0,0.0,0.0,0.0,258.008,258.008,258.008
1780889625.7121,0.0,0.0,0.0,0.0,258.008,258.008,258.008
1780889625.722744,0.0,0.0,0.0,0.0,258.008,258.008,258.008
1780889625.7367492,0.0,0.0,0.0,0.0,258.008,258.008,258.008
1780889625.747138,0.0,0.0,0.0,0.0,258.008,258.008,258.008
1780889625.760661,0.0,0.0,0.0,0.0,258.008,258.008,258.008
1780889625.7711549,0.0,0.0,0.0,0.0,258.008,258.008,258.008
1780889625.784831,0.0,0.0,0.0,0.0,258.008,258.008,258.008
1780889625.79567,0.0,0.0,0.0,0.0,258.008,258.008,258.008
1780889625.809071,0.0,0.0,0.0,0.0,258.008,258.008,258.008
1780889625.819499,0.0,0.0,0.0,0.0,258.008,258.008,258.008
1780889625.832949,0.0,0.0,0.0,0.0,258.008,258.008,258.008
1780889625.8435872,0.0,0.0,0.0,0.0,258.008,258.008,258.008
1780889625.8575091,0.0,0.0,0.0,0.0,258.008,258.008,258.008
1780889625.8681479,0.0,0.0,0.0,0.0,258.008,258.008,258.008
1780889625.902467,0.0,0.0,0.0,0.0,258.008,258.008,258.008
1780889625.90292,0.0,0.0,0.0,0.0,258.008,258.008,258.008
1780889625.906039,0.0,0.0,0.0,0.0,258.008,258.008,258.008
1780889625.919728,-30.31,13.643,0.018,-0.008,260.77,253.59,259.931
1780889625.930144,-30.366,11.929,0.018,-0.007,260.949,253.723,259.609
1780889625.9439292,-30.366,11.929,0.018,-0.007,260.949,253.723,259.609
1780889625.954454,-30.366,11.929,0.018,-0.007,260.949,253.723,259.609
1780889625.968707,-30.366,11.929,0.018,-0.007,260.949,253.723,259.609
1780889625.982474,-27.944,6.714,0.016,-0.003,261.047,254.534,258.633
1780889625.9928372,-27.944,6.714,0.016,-0.003,261.047,254.534,258.633
1780889626.007165,-27.944,6.714,0.016,-0.003,261.047,254.534,258.633
1780889626.0179331,-24.225,3.143,0.013,0.0,260.762,255.388,258.0
1780889626.031788,-24.62,3.286,0.014,-0.0,260.813,255.235,258.112
1780889626.045983,-24.394,1.5,0.014,0.001,260.95,255.393,257.817
1780889626.056776,-24.394,1.5,0.014,0.001,260.95,255.393,257.817
1780889626.0703518,-22.535,0.714,0.013,0.001,260.713,255.674,257.749
1780889626.10752,-21.859,-0.071,0.012,0.002,260.679,255.811,257.64
1780889626.1079302,-21.239,-0.071,0.012,0.001,260.579,255.868,257.676
1780889626.10882,-20.789,-0.857,0.011,0.002,260.585,255.972,257.564
1780889626.1193972,-19.38,-1.5,0.011,0.002,260.424,256.173,257.509
1780889626.1332722,-18.479,-2.714,0.01,0.003,260.399,256.386,257.316
1780889626.143669,-18.423,-3.357,0.01,0.003,260.461,256.414,257.23
1780889626.158057,-17.465,-4.143,0.009,0.004,260.383,256.597,257.118
1780889626.16866,-16.113,-5.429,0.009,0.005,260.297,256.847,256.948
1780889626.182611,-15.268,-5.786,0.008,0.005,260.199,256.973,256.914
1780889626.1966982,-14.535,-6.357,0.008,0.005,260.143,257.101,256.84
1780889626.207338,-13.803,-7.143,0.007,0.006,260.108,257.248,256.727
1780889626.2212532,-12.282,-8.786,0.006,0.007,260.035,257.557,256.49
1780889626.231838,-11.437,-10.143,0.006,0.008,260.036,257.774,256.277
1780889626.246061,-10.423,-11.143,0.005,0.008,259.974,257.984,256.131
1780889626.2600472,-10.028,-12.0,0.005,0.009,260.002,258.08,256.012
1780889626.2701719,-8.507,-13.214,0.004,0.009,259.886,258.345,255.865
1780889626.284051,-8.507,-13.214,0.004,0.009,259.886,258.345,255.865
1780889626.3142211,-6.986,-15.214,0.003,0.011,259.836,258.732,255.543
1780889626.314531,-6.085,-16.071,0.002,0.011,259.78,258.907,255.43
1780889626.322512,-3.718,-18.0,0.001,0.013,259.598,259.368,255.166
1780889626.333001,-2.817,-18.786,0.0,0.013,259.539,259.534,255.067
1780889626.347402,-2.31,-19.5,-0.0,0.013,259.538,259.629,254.98
1780889626.361117,-0.225,-21.357,-0.002,0.015,259.402,260.041,254.728
1780889626.371892,0.901,-22.214,-0.002,0.015,259.313,260.254,254.616
1780889626.385953,1.746,-23.143,-0.003,0.016,259.278,260.427,254.492
1780889626.3966541,2.704,-23.643,-0.003,0.016,259.184,260.578,254.443
1780889626.410439,5.014,-25.0,-0.005,0.017,258.969,260.983,254.279
1780889626.424232,6.197,-25.286,-0.006,0.017,258.822,261.152,254.264
1780889626.4351208,6.704,-26.286,-0.006,0.017,258.855,261.277,254.123
1780889626.449381,7.549,-27.5,-0.006,0.018,258.85,261.482,253.946
1780889626.459858,8.958,-29.143,-0.007,0.019,258.809,261.769,253.733
1780889626.473662,9.915,-29.571,-0.008,0.019,258.71,261.919,253.694
1780889626.488012,10.592,-30.786,-0.008,0.02,258.731,262.099,253.518
1780889626.5222971,11.606,-31.143,-0.009,0.02,258.616,262.253,253.492
1780889626.522723,13.127,-32.857,-0.01,0.021,258.563,262.576,253.264
1780889626.523117,13.408,-32.929,-0.01,0.021,258.541,262.575,253.286
1780889626.537136,13.408,-32.929,-0.01,0.021,258.541,262.575,253.286
1780889626.550922,17.239,-34.571,-0.012,0.022,258.113,263.302,253.066
1780889626.561413,15.211,-34.857,-0.01,0.022,258.49,262.91,253.049
1780889626.575823,16.394,-35.071,-0.011,0.022,258.331,263.093,253.041
1780889626.5896242,16.394,-35.714,-0.011,0.023,258.405,263.109,252.959
