Timestamp,x_err,y_err,x_out,y_out,a_theta,b_theta,c_theta
1780999087.9951181,0.0,0.0,0.0,0.0,258.008,258.008,258.008
1780999088.029888,0.0,0.0,0.0,0.0,258.008,258.008,258.008
1780999088.03015,0.0,0.0,0.0,0.0,258.008,258.008,258.008
1780999088.036889,0.0,0.0,0.0,0.0,258.008,258.008,258.008
1780999088.051983,0.0,0.0,0.0,0.0,258.008,258.008,258.008
1780999088.063185,0.0,0.0,0.0,0.0,258.008,258.008,258.008
1780999088.078351,0.0,0.0,0.0,0.0,258.008,258.008,258.008
1780999088.089691,0.0,0.0,0.0,0.0,258.008,258.008,258.008
1780999088.1049001,0.0,0.0,0.0,0.0,258.008,258.008,258.008
1780999088.166229,0.0,0.0,0.0,0.0,258.008,258.008,258.008
1780999088.1664808,0.0,0.0,0.0,0.0,258.008,258.008,258.008
1780999088.1667142,0.0,0.0,0.0,0.0,258.008,258.008,258.008
1780999088.166944,0.0,0.0,0.0,0.0,258.008,258.008,258.008
1780999088.1736908,0.0,0.0,0.0,0.0,258.008,258.008,258.008
1780999088.188385,0.0,0.0,0.0,0.0,258.008,258.008,258.008
1780999088.199221,0.0,0.0,0.0,0.0,258.008,258.008,258.008
1780999088.214262,0.0,0.0,0.0,0.0,258.008,258.008,258.008
1780999088.2442849,0.0,0.0,0.0,0.0,258.008,258.008,258.008
1780999088.244562,0.0,0.0,0.0,0.0,258.008,258.008,258.008
1780999088.2544441,0.0,0.0,0.0,0.0,258.008,258.008,258.008
1780999088.269191,0.0,0.0,0.0,0.0,258.008,258.008,258.008
1780999088.2801762,0.0,0.0,0.0,0.0,258.008,258.008,258.008
1780999088.2947588,0.0,0.0,0.0,0.0,258.008,258.008,258.008
1780999088.30623,0.0,0.0,0.0,0.0,258.008,258.008,258.008
1780999088.320313,0.0,0.0,0.0,0.0,258.008,258.008,258.008
1780999088.3351018,0.0,0.0,0.0,0.0,258.008,258.008,258.008
1780999088.346529,0.0,0.0,0.0,0.0,258.008,258.008,258.008
1780999088.361301,0.0,0.0,0.0,0.0,258.008,258.008,258.008
1780999088.3754292,0.0,0.0,0.0,0.0,258.008,258.008,258.008
1780999088.38714,0.0,0.0,0.0,0.0,258.008,258.008,258.008
1780999088.4017081,0.0,0.0,0.0,0.0,258.008,258.008,258.008
1780999088.412662,0.0,0.0,0.0,0.0,258.008,258.008,258.008
1780999088.4273002,0.0,0.0,0.0,0.0,258.008,258.008,258.008
1780999088.4560971,0.0,0.0,0.0,0.0,258.008,258.008,258.008
1780999088.456515,0.0,0.0,0.0,0.0,258.008,258.008,258.008
1780999088.467722,0.0,0.0,0.0,0.0,258.008,258.008,258.008
1780999088.4823549,0.0,0.0,0.0,0.0,258.008,258.008,258.008
1780999088.493418,0.0,0.0,0.0,0.0,258.008,258.008,258.008
1780999088.5079522,0.0,0.0,0.0,0.0,258.008,258.008,258.008
1780999088.518976,0.0,0.0,0.0,0.0,258.008,258.008,258.008
1780999088.533739,0.0,0.0,0.0,0.0,258.008,258.008,258.008
1780999088.54838,0.0,0.0,0.0,0.0,258.008,258.008,258.008
1780999088.5594282,0.0,0.0,0.0,0.0,258.008,258.008,258.008
1780999088.574257,0.0,0.0,0.0,0.0,258.008,258.008,258.008
1780999088.589089,0.0,0.0,0.0,0.0,258.008,258.008,258.008
1780999088.600138,0.0,0.0,0.0,0.0,258.008,258.008,258.008
1780999088.61455,0.0,0.0,0.0,0.0,258.008,258.008,258.008
1780999088.625643,0.0,0.0,0.0,0.0,258.008,258.008,258.008
1780999088.640213,0.0,0.0,0.0,0.0,258.008,258.008,258.008
1780999088.677923,0.0,0.0,0.0,0.0,258.008,258.008,258.008
1780999088.678244,0.0,0.0,0.0,0.0,258.008,258.008,258.008
1780999088.681234,0.0,0.0,0.0,0.0,258.008,258.008,258.008
1780999088.695543,0.0,0.0,0.0,0.0,258.008,258.008,258.008
1780999088.7069252,0.0,0.0,0.0,0.0,258.008,258.008,258.008
1780999088.721508,0.0,0.0,0.0,0.0,258.008,258.008,258.008
1780999088.7326221,0.0,0.0,0.0,0.0,258.008,258.008,258.008
1780999088.7472289,0.0,0.0,0.0,0.0,258.008,258.008,258.008
1780999088.761996,0.0,0.0,0.0,0.0,258.008,258.008,258.008
1780999088.7731378,0.0,0.0,0.0,0.0,258.008,258.008,258.008
1780999088.787788,0.0,0.0,0.0,0.0,258.008,258.008,258.008
1780999088.80259,0.0,0.0,0.0,0.0,258.008,258.008,258.008
1780999088.813511,0.0,0.0,0.0,0.0,258.008,258.008,258.008
1780999088.828355,0.0,0.0,0.0,0.0,258.008,258.008,258.008
1780999088.843433,66.085,5.286,0.073,0.006,276.228,245.495,256.61
