Timestamp,x_parc,y_parc,x_out,y_out,a_pos,b_pos,c_pos
1780193459.827392,0.0,0.0,0.013,0.17,-318,-318,-318
1780193459.850542,0.0,0.0,0.013,0.17,-318,-318,-318
1780193459.875148,0.0,0.0,0.013,0.17,-318,-318,-318
1780193459.898339,0.0,0.0,0.013,0.17,-318,-318,-318
1780193459.9228349,0.0,0.0,0.013,0.17,-318,-318,-318
1780193459.9455879,0.0,0.0,0.013,0.17,-318,-318,-318
1780193459.968383,0.0,0.0,0.013,0.17,-318,-318,-318
1780193459.980463,0.0,0.0,0.013,0.17,-318,-318,-318
1780193460.005109,0.0,0.0,0.013,0.17,-318,-318,-318
1780193460.027593,0.0,0.0,0.013,0.17,-318,-318,-318
1780193460.0504901,0.0,0.0,0.013,0.17,-318,-318,-318
1780193460.074736,0.0,0.0,0.013,0.17,-318,-318,-318
1780193460.097564,0.0,0.0,0.013,0.17,-318,-318,-318
1780193460.1217651,0.0,0.0,0.013,0.17,-318,-318,-318
1780193460.144115,0.0,0.0,0.013,0.17,-318,-318,-318
1780193460.166986,0.0,0.0,0.013,0.17,-318,-318,-318
1780193460.1911502,0.0,0.0,0.013,0.17,-318,-318,-318
1780193460.213495,0.0,0.0,0.013,0.17,-318,-318,-318
1780193460.238133,0.0,0.0,0.013,0.17,-318,-318,-318
1780193460.2604601,0.0,0.0,0.013,0.17,-318,-318,-318
1780193460.2834518,0.0,0.0,0.013,0.17,-318,-318,-318
1780193460.30764,0.0,0.0,0.013,0.17,-318,-318,-318
1780193460.3299441,0.0,0.0,0.013,0.17,-318,-318,-318
1780193460.354609,0.0,0.0,0.013,0.17,-318,-318,-318
1780193460.376944,0.0,0.0,0.013,0.17,-318,-318,-318
1780193460.399668,0.0,0.0,0.013,0.17,-318,-318,-318
1780193460.42384,0.0,0.0,0.013,0.17,-318,-318,-318
1780193460.446667,0.0,0.0,0.013,0.17,-318,-318,-318
1780193460.471672,0.0,0.0,0.013,0.17,-318,-318,-318
1780193460.494373,0.0,0.0,0.013,0.17,-318,-318,-318
1780193460.517638,0.0,0.0,0.013,0.17,-318,-318,-318
1780193460.540245,0.0,0.0,0.013,0.17,-318,-318,-318
1780193460.562888,0.0,0.0,0.013,0.17,-318,-318,-318
1780193460.587578,0.0,0.0,0.013,0.17,-318,-318,-318
1780193460.6099992,0.0,0.0,0.013,0.17,-318,-318,-318
1780193460.633091,0.0,0.0,0.013,0.17,-318,-318,-318
1780193460.6573591,0.0,0.0,0.013,0.17,-318,-318,-318
1780193460.679829,0.0,0.0,0.013,0.17,-318,-318,-318
1780193460.7046149,0.0,0.0,0.013,0.17,-318,-318,-318
1780193460.727085,0.0,0.0,0.013,0.17,-318,-318,-318
1780193460.750047,0.0,0.0,0.013,0.17,-318,-318,-318
1780193460.774394,0.0,0.0,0.013,0.17,-318,-318,-318
1780193460.796871,0.0,0.0,0.013,0.17,-318,-318,-318
1780193460.821687,0.0,0.0,0.013,0.17,-318,-318,-318
1780193460.844185,0.0,0.0,0.013,0.17,-318,-318,-318
1780193460.8670862,0.0,0.0,0.013,0.17,-318,-318,-318
1780193460.891337,0.0,0.0,0.013,0.17,-318,-318,-318
1780193460.914248,0.0,0.0,0.013,0.17,-318,-318,-318
1780193460.938536,0.0,0.0,0.013,0.17,-318,-318,-318
1780193460.961335,0.0,0.0,0.013,0.17,-318,-318,-318
1780193460.984496,0.0,0.0,0.013,0.17,-318,-318,-318
1780193460.996773,0.0,0.0,0.013,0.17,-318,-318,-318
1780193461.021982,0.0,0.0,0.013,0.17,-318,-318,-318
1780193461.0444758,0.0,0.0,0.013,0.17,-318,-318,-318
1780193461.057107,0.0,0.0,0.013,0.17,-318,-318,-318
1780193461.079867,0.0,0.0,0.013,0.17,-318,-318,-318
1780193461.104843,0.0,0.0,0.013,0.17,-318,-318,-318
1780193461.127462,0.0,0.0,0.013,0.17,-318,-318,-318
1780193461.150514,0.0,0.0,0.013,0.17,-318,-318,-318
1780193461.1748962,0.0,0.0,0.013,0.17,-318,-318,-318
1780193461.198216,0.0,0.0,0.013,0.17,-318,-318,-318
1780193461.2226932,0.0,0.0,0.013,0.17,-318,-318,-318
1780193461.245188,0.0,0.0,0.013,0.17,-318,-318,-318
1780193461.2680478,0.0,0.0,0.013,0.17,-318,-318,-318
1780193461.280071,0.0,0.0,0.013,0.17,-318,-318,-318
1780193461.304645,0.0,0.0,0.013,0.17,-318,-318,-318
1780193461.327033,0.0,0.0,0.013,0.17,-318,-318,-318
1780193461.349744,0.0,0.0,0.013,0.17,-318,-318,-318
1780193461.3739269,0.0,0.0,0.013,0.17,-318,-318,-318
1780193461.396258,0.0,0.0,0.013,0.17,-318,-318,-318
1780193461.4206898,0.0,0.0,0.013,0.17,-318,-318,-318
1780193461.442898,0.0,0.0,0.013,0.17,-318,-318,-318
1780193461.465729,0.0,0.0,0.013,0.17,-318,-318,-318
1780193461.489847,0.0,0.0,0.013,0.17,-318,-318,-318
1780193461.512098,0.0,0.0,0.013,0.17,-318,-318,-318
1780193461.534933,0.0,0.0,0.013,0.17,-318,-318,-318
1780193461.5469298,0.0,0.0,0.013,0.17,-318,-318,-318
1780193461.571568,0.0,0.0,0.013,0.17,-318,-318,-318
1780193461.5938509,0.0,0.0,0.013,0.17,-318,-318,-318
1780193461.616501,0.0,0.0,0.013,0.17,-318,-318,-318
1780193461.640501,0.0,0.0,0.013,0.17,-318,-318,-318
1780193461.662783,0.0,0.0,0.013,0.17,-318,-318,-318
1780193461.6873999,0.0,0.0,0.013,0.17,-318,-318,-318
1780193461.709592,0.0,0.0,0.013,0.17,-318,-318,-318
1780193461.7324312,0.0,0.0,0.013,0.17,-318,-318,-318
1780193461.756448,0.0,0.0,0.013,0.17,-318,-318,-318
1780193461.77868,0.0,0.0,0.013,0.17,-318,-318,-318
1780193461.801493,0.0,0.0,0.013,0.17,-318,-318,-318
1780193461.813466,0.0,0.0,0.013,0.17,-318,-318,-318
1780193461.837939,0.0,0.0,0.013,0.17,-318,-318,-318
1780193461.860149,0.0,0.0,0.013,0.17,-318,-318,-318
1780193461.8828428,0.0,0.0,0.013,0.17,-318,-318,-318
1780193461.9068449,0.0,0.0,0.013,0.17,-318,-318,-318
1780193461.929236,0.0,0.0,0.013,0.17,-318,-318,-318
1780193461.9519029,0.0,0.0,0.013,0.17,-318,-318,-318
1780193461.9639292,0.0,0.0,0.013,0.17,-318,-318,-318
1780193461.988387,0.0,0.0,0.013,0.17,-318,-318,-318
1780193462.010728,0.0,0.0,0.013,0.17,-318,-318,-318
1780193462.0339122,0.0,0.0,0.013,0.17,-318,-318,-318
1780193462.0578518,0.0,0.0,0.013,0.17,-318,-318,-318
1780193462.081152,0.0,0.0,0.013,0.17,-318,-318,-318
1780193462.1056619,0.0,0.0,0.013,0.17,-318,-318,-318
1780193462.128414,0.0,0.0,0.013,0.17,-318,-318,-318
1780193462.151482,0.0,0.0,0.013,0.17,-318,-318,-318
1780193462.163703,0.0,0.0,0.013,0.17,-318,-318,-318
1780193462.188664,0.0,0.0,0.013,0.17,-318,-318,-318
1780193462.211394,0.0,0.0,0.013,0.17,-318,-318,-318
1780193462.234563,0.0,0.0,0.013,0.17,-318,-318,-318
1780193462.246712,0.0,0.0,0.013,0.17,-318,-318,-318
1780193462.271622,0.0,0.0,0.013,0.17,-318,-318,-318
